Datetime,Open,High,Low,Close,Volume
2026-08-05 10:50:00+05:30,24609.5,24617.44921875,24609.5,24614.25,0
2026-08-05 10:51:00+05:30,24614.400390625,24615.75,24605.400390625,24605.400390625,0
2026-08-05 10:52:00+05:30,24605.80078125,24610.94921875,24604.30078125,24609.650390625,0
2026-08-05 10:53:00+05:30,24609.349609375,24612.44921875,24608.30078125,24612.25,0
2026-08-05 10:54:00+05:30,24612.5,24619.55078125,24610.5,24617.19921875,0
2026-08-05 10:55:00+05:30,24616.19921875,24631.25,24615.400390625,24630.349609375,0
2026-08-05 10:56:00+05:30,24630.69921875,24635.0,24629.349609375,24630.150390625,0
2026-08-05 10:57:00+05:30,24630.400390625,24636.44921875,24629.75,24635.69921875,0
2026-08-05 10:58:00+05:30,24636.44921875,24641.75,24635.80078125,24640.55078125,0
2026-08-05 10:59:00+05:30,24640.099609375,24644.75,24637.25,24643.05078125,0
2026-08-05 11:00:00+05:30,24643.5,24654.30078125,24643.5,24652.150390625,0
2026-08-05 11:01:00+05:30,24651.80078125,24657.150390625,24648.150390625,24648.150390625,0
2026-08-05 11:02:00+05:30,24647.599609375,24649.80078125,24646.349609375,24648.599609375,0
2026-08-05 11:03:00+05:30,24649.25,24654.0,24648.5,24652.5,0
2026-08-05 11:04:00+05:30,24652.75,24653.30078125,24647.650390625,24648.30078125,0
2026-08-05 11:05:00+05:30,24647.94921875,24658.900390625,24647.94921875,24656.75,0
2026-08-05 11:06:00+05:30,24656.599609375,24662.599609375,24656.599609375,24657.099609375,0
2026-08-05 11:07:00+05:30,24659.0,24661.44921875,24644.599609375,24644.599609375,0
2026-08-05 11:08:00+05:30,24645.849609375,24645.849609375,24632.25,24633.150390625,0
2026-08-05 11:09:00+05:30,24632.75,24636.0,24625.650390625,24626.19921875,0
2026-08-05 11:10:00+05:30,24626.19921875,24627.25,24617.900390625,24618.25,0
2026-08-05 11:11:00+05:30,24619.150390625,24624.75,24618.5,24623.5,0
2026-08-05 11:12:00+05:30,24624.69921875,24630.900390625,24622.0,24629.69921875,0
2026-08-05 11:13:00+05:30,24629.650390625,24640.650390625,24629.650390625,24636.80078125,0
2026-08-05 11:14:00+05:30,24636.599609375,24639.55078125,24630.19921875,24631.400390625,0
2026-08-05 11:15:00+05:30,24631.44921875,24637.5,24630.94921875,24635.05078125,0
2026-08-05 11:16:00+05:30,24635.150390625,24637.650390625,24632.44921875,24634.55078125,0
2026-08-05 11:17:00+05:30,24634.849609375,24635.44921875,24629.0,24631.099609375,0
2026-08-05 11:18:00+05:30,24630.5,24633.44921875,24625.650390625,24627.099609375,0
2026-08-05 11:19:00+05:30,24627.19921875,24629.150390625,24622.05078125,24623.05078125,0
2026-08-05 11:20:00+05:30,24622.400390625,24623.900390625,24620.80078125,24622.30078125,0
2026-08-05 11:21:00+05:30,24622.349609375,24624.69921875,24617.69921875,24623.0,0
2026-08-05 11:22:00+05:30,24623.25,24629.150390625,24622.599609375,24626.349609375,0
2026-08-05 11:23:00+05:30,24626.55078125,24627.19921875,24620.599609375,24621.80078125,0
2026-08-05 11:24:00+05:30,24621.349609375,24621.75,24616.099609375,24619.599609375,0
2026-08-05 11:25:00+05:30,24619.55078125,24621.150390625,24614.19921875,24617.05078125,0
2026-08-05 11:26:00+05:30,24617.0,24617.94921875,24613.099609375,24613.099609375,0
2026-08-05 11:27:00+05:30,24613.19921875,24615.25,24611.849609375,24614.25,0
2026-08-05 11:28:00+05:30,24614.30078125,24614.400390625,24609.80078125,24612.05078125,0
2026-08-05 11:29:00+05:30,24612.0,24613.0,24608.0,24611.25,0
2026-08-05 11:30:00+05:30,24610.94921875,24612.25,24605.5,24609.44921875,0
2026-08-05 11:31:00+05:30,24610.0,24611.05078125,24602.75,24606.69921875,0
2026-08-05 11:32:00+05:30,24606.849609375,24607.849609375,24603.150390625,24605.05078125,0
2026-08-05 11:33:00+05:30,24604.75,24606.69921875,24597.05078125,24599.5,0
2026-08-05 11:34:00+05:30,24599.349609375,24600.25,24589.25,24590.099609375,0
2026-08-05 11:35:00+05:30,24590.19921875,24591.80078125,24586.5,24588.05078125,0
2026-08-05 11:36:00+05:30,24588.55078125,24594.30078125,24587.55078125,24591.099609375,0
2026-08-05 11:37:00+05:30,24590.69921875,24593.099609375,24588.349609375,24592.0,0
2026-08-05 11:38:00+05:30,24591.900390625,24595.0,24589.400390625,24594.650390625,0
2026-08-05 11:39:00+05:30,24594.400390625,24599.30078125,24592.099609375,24598.19921875,0
2026-08-05 11:40:00+05:30,24598.19921875,24600.30078125,24595.69921875,24598.900390625,0
2026-08-05 11:41:00+05:30,24598.650390625,24598.650390625,24589.849609375,24593.400390625,0
2026-08-05 11:42:00+05:30,24592.900390625,24596.099609375,24591.75,24594.55078125,0
2026-08-05 11:43:00+05:30,24594.80078125,24596.900390625,24593.55078125,24596.650390625,0
2026-08-05 11:44:00+05:30,24596.5,24601.099609375,24593.19921875,24594.400390625,0
2026-08-05 11:45:00+05:30,24594.400390625,24595.75,24589.900390625,24593.849609375,0
2026-08-05 11:46:00+05:30,24593.400390625,24595.19921875,24587.44921875,24590.0,0
2026-08-05 11:47:00+05:30,24589.099609375,24591.900390625,24587.849609375,24588.349609375,0
2026-08-05 11:48:00+05:30,24589.099609375,24592.650390625,24586.30078125,24587.55078125,0
2026-08-05 11:49:00+05:30,24586.94921875,24589.400390625,24583.05078125,24584.25,0
2026-08-05 11:50:00+05:30,24583.650390625,24584.94921875,24576.349609375,24577.44921875,0
2026-08-05 11:51:00+05:30,24577.150390625,24579.0,24571.19921875,24571.55078125,0
2026-08-05 11:52:00+05:30,24571.69921875,24578.5,24569.400390625,24575.80078125,0
2026-08-05 11:53:00+05:30,24577.0,24580.650390625,24575.599609375,24576.099609375,0
2026-08-05 11:54:00+05:30,24576.30078125,24577.150390625,24573.69921875,24574.30078125,0
2026-08-05 11:55:00+05:30,24573.69921875,24575.849609375,24569.05078125,24571.25,0
2026-08-05 11:56:00+05:30,24570.849609375,24575.25,24569.44921875,24571.55078125,0
2026-08-05 11:57:00+05:30,24570.650390625,24571.05078125,24563.599609375,24564.599609375,0
2026-08-05 11:58:00+05:30,24563.5,24567.94921875,24561.75,24566.25,0
2026-08-05 11:59:00+05:30,24565.349609375,24571.0,24565.05078125,24570.94921875,0
2026-08-05 12:00:00+05:30,24570.05078125,24572.30078125,24568.599609375,24570.44921875,0
2026-08-05 12:01:00+05:30,24570.900390625,24574.599609375,24570.150390625,24573.599609375,0
2026-08-05 12:02:00+05:30,24573.44921875,24577.94921875,24571.5,24576.94921875,0
2026-08-05 12:03:00+05:30,24575.150390625,24579.05078125,24575.150390625,24577.05078125,0
2026-08-05 12:04:00+05:30,24577.0,24578.25,24573.44921875,24575.599609375,0
2026-08-05 12:05:00+05:30,24575.849609375,24577.69921875,24573.150390625,24573.44921875,0
2026-08-05 12:06:00+05:30,24573.19921875,24575.650390625,24571.900390625,24573.349609375,0
2026-08-05 12:07:00+05:30,24573.349609375,24577.5,24572.55078125,24575.099609375,0
2026-08-05 12:08:00+05:30,24575.400390625,24576.849609375,24573.900390625,24574.80078125,0
2026-08-05 12:09:00+05:30,24574.0,24578.599609375,24573.599609375,24576.5,0
2026-08-05 12:10:00+05:30,24576.400390625,24577.5,24572.69921875,24572.94921875,0
2026-08-05 12:11:00+05:30,24573.80078125,24573.80078125,24565.05078125,24565.55078125,0
2026-08-05 12:12:00+05:30,24565.80078125,24575.25,24564.75,24573.69921875,0
2026-08-05 12:13:00+05:30,24575.0,24575.650390625,24571.599609375,24574.44921875,0
2026-08-05 12:14:00+05:30,24574.55078125,24576.69921875,24571.19921875,24573.599609375,0
2026-08-05 12:15:00+05:30,24572.849609375,24577.349609375,24572.75,24575.19921875,0
2026-08-05 12:16:00+05:30,24574.849609375,24576.349609375,24571.19921875,24575.349609375,0
2026-08-05 12:17:00+05:30,24574.75,24579.44921875,24572.44921875,24578.19921875,0
2026-08-05 12:18:00+05:30,24580.0,24580.349609375,24575.599609375,24577.75,0
2026-08-05 12:19:00+05:30,24576.55078125,24577.349609375,24566.30078125,24566.849609375,0
2026-08-05 12:20:00+05:30,24566.5,24570.69921875,24565.80078125,24568.650390625,0
2026-08-05 12:21:00+05:30,24569.05078125,24574.0,24568.650390625,24572.849609375,0
2026-08-05 12:22:00+05:30,24572.94921875,24575.25,24566.150390625,24566.44921875,0
2026-08-05 12:23:00+05:30,24566.400390625,24568.94921875,24560.94921875,24564.900390625,0
2026-08-05 12:24:00+05:30,24564.900390625,24576.80078125,24564.900390625,24571.94921875,0
2026-08-05 12:25:00+05:30,24571.900390625,24574.05078125,24568.75,24573.650390625,0
2026-08-05 12:26:00+05:30,24573.30078125,24576.150390625,24569.150390625,24571.099609375,0
2026-08-05 12:27:00+05:30,24570.05078125,24571.400390625,24564.099609375,24566.25,0
2026-08-05 12:28:00+05:30,24565.400390625,24569.94921875,24565.400390625,24569.94921875,0
2026-08-05 12:29:00+05:30,24569.400390625,24570.55078125,24565.69921875,24566.900390625,0
2026-08-05 12:30:00+05:30,24566.900390625,24568.30078125,24560.55078125,24561.349609375,0
2026-08-05 12:31:00+05:30,24561.44921875,24561.900390625,24552.05078125,24552.400390625,0
2026-08-05 12:32:00+05:30,24552.650390625,24554.69921875,24544.5,24550.650390625,0
2026-08-05 12:33:00+05:30,24550.30078125,24554.5,24547.150390625,24549.400390625,0
2026-08-05 12:34:00+05:30,24549.25,24551.349609375,24542.05078125,24543.849609375,0
2026-08-05 12:35:00+05:30,24543.94921875,24545.30078125,24535.650390625,24537.900390625,0
2026-08-05 12:36:00+05:30,24538.0,24539.5,24534.05078125,24535.5,0
2026-08-05 12:37:00+05:30,24535.0,24536.349609375,24531.5,24532.849609375,0
2026-08-05 12:38:00+05:30,24532.849609375,24535.5,24530.099609375,24533.099609375,0
2026-08-05 12:39:00+05:30,24532.900390625,24540.349609375,24532.900390625,24540.05078125,0
2026-08-05 12:40:00+05:30,24540.0,24544.599609375,24537.94921875,24541.05078125,0
2026-08-05 12:41:00+05:30,24541.05078125,24545.650390625,24537.650390625,24537.849609375,0
